ts_code,trade_date,open,ts_date_id,label_final,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio,ma5,ma_v_5,ma10,ma_v_10,ma13,ma_v_13,ma21,ma_v_21,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120,ma5_5,ma10_5,ma13_5,ma21_5,ma30_5,ma_v_5_5,ma_v_10_5,ma_v_13_5,ma_v_21_5,ma_v_30_5,ts_code_id,trade_date_id,name,area,industry,market,exchange,list_date,is_hs,is_ST,month,weekday,U-D,open_transform,high_transform,low_transform,pre_close_transform,amount_index_000001,pre_close_index_000001,amount_index_000001_shift_1,amount_index_000001_shift_2,amount_index_000001_shift_3,amount_index_000001_shift_4,amount_index_000001_shift_5,pre_close_index_000001_shift_1,pre_close_index_000001_shift_2,pre_close_index_000001_shift_3,pre_close_index_000001_shift_4,pre_close_index_000001_shift_5,amount_shift_1,amount_shift_2,amount_shift_3,amount_shift_4,amount_shift_5,pre_close_shift_1,pre_close_shift_2,pre_close_shift_3,pre_close_shift_4,pre_close_shift_5
000004.SZ,20120330,8.35,100020057,1,8.6,8.31,8.35,8.58,-0.2300000000000004,-2.6807,-0.26961889848264947,9138.2965,1.2907,0.74,8.844,14622.724,9.014,14822.481,9.1285,17264.2946,9.381,19322.3457,9.3073,19738.9503,,,,,0.037020905923344935,0.045834656504710476,0.03723039603438272,0.010693495317641096,-0.0005375014781289579,0.026594838931456102,0.27406032136701436,0.10481715367553862,0.10501416638753476,0.04009038861176985,2.0,56.0,国农科技,深圳,生物制药,0.0,0.0,19910114.0,1.0,0.0,3.0,3.0,,-0.05702240958508979,-0.04592855558020854,-0.0781007321943642,-0.04814732638118475,68018095.501,2284.881,-0.13054959532322888,0.04386318592283903,0.25838647542791615,-0.08255629516136295,-0.11550940732036845,-0.026541648506569045,-0.02795798007231361,-0.027519441047797185,-0.0382574590491007,-0.03923732074115045,-0.25586580091603384,-0.2659760200106212,-0.5347950743595102,-0.22281674594761572,-0.0687057422191222,-0.050884955752212295,-0.06941431670282001,-0.04983388704318929,-0.05298013245033117,-0.05298013245033117
000004.SZ,20120405,8.12,100020058,1,8.5,8.05,8.13,8.35,-0.2199999999999988,-2.6347,-0.1686927954011119,9504.2678,1.3828,0.79,8.664,14320.774,8.899,13951.894,8.9815,16493.5038,9.3029,18034.0867,9.2817,19700.892,,,,,0.05145609809502963,0.04772605671482092,0.04833804846519799,0.018184312732185064,0.0035748792270530088,-0.054314896531800695,0.24199054404271048,0.12551444973377265,0.15912856763541605,0.03645246822238176,2.0,57.0,国农科技,深圳,生物制药,0.0,0.0,19910114.0,1.0,0.0,3.0,4.0,,-0.06169232498033482,-0.04483649848297552,-0.0954039779750532,-0.06169232498033482,55962029.859,2252.16,-0.17724791547306343,-0.284657867159398,-0.14115938782105505,0.03534009579882264,-0.24517127940789585,-0.014320658274982375,-0.04048221290323415,-0.041878261668621616,-0.041446002811615534,-0.05203024532657178,0.040048087737139984,-0.2260646492229128,-0.23657976325884186,-0.5161645066817102,-0.19169204280148988,-0.026806526806526856,-0.07632743362831854,-0.09436008676789598,-0.07530454042081947,-0.07836644591611489
000004.SZ,20120406,8.38,100020059,1,8.47,8.1,8.37,8.13,0.2399999999999984,2.952,-0.371137100337971,6962.472,0.9991,0.59,8.494,11704.888,8.791,13326.291,8.9038,14303.1385,9.2286,17283.0562,9.2643,19516.053,,,,,0.0653609154929577,0.051672060409924406,0.05371338689792967,0.025830492014398354,0.007041800643086779,0.21694356333491968,0.28310919822469305,0.271007211036323,0.1838241798188112,0.04894340047823748,2.0,58.0,国农科技,深圳,生物制药,0.0,0.0,19910114.0,1.0,0.0,4.0,3.0,,-0.07632806279149143,-0.03651461722215899,-0.07860311682402465,-0.07519053577522461,74602339.783,2262.788,0.3330885239682244,0.09680136195379366,-0.04638561199924038,0.14491056401359598,0.3802000001135725,0.004719025291276001,-0.009669212532293739,-0.03595422419849533,-0.037356860953314516,-0.03692256225582984,-0.2674373085320681,-0.23809957359120493,-0.433043836412559,-0.4407468166518114,-0.645560168787039,-0.02634730538922142,-0.052447552447552365,-0.10066371681415912,-0.11822125813449022,-0.09966777408637859
000004.SZ,20120409,8.6,100020060,0,8.66,8.37,8.65,8.37,0.2800000000000011,3.3453,0.059125741891495845,12136.1281,1.6894,1.21,8.416,11813.45,8.749,13378.978,8.8685,14028.7346,9.1729,17046.5443,9.2547,19515.5233,8.794,19038.3398,,,0.0733318652279234,0.045910577971646604,0.0531378787555252,0.03093273608924852,0.009270658259557092,0.2095121779200998,0.2479441533955864,0.27738074146001795,0.1730707549268329,0.04559180800425796,2.0,59.0,国农科技,深圳,生物制药,0.0,0.0,19910114.0,1.0,0.0,4.0,4.0,,-0.04217624871413873,-0.010172591153274707,-0.04331923648416977,-0.04331923648416977,68863352.285,2302.241,-0.07692771452870412,0.2305370705549053,0.012426939886718343,-0.1197449874098277,0.05683521098426044,0.017435570632334967,0.022236874822392786,0.0075977698619753625,-0.019145535981704036,-0.020572628508733377,0.7430774730584195,0.27691352510079736,0.3280514699867748,-0.011751483039107422,-0.02517837436956249,0.029520295202951834,0.0023952095808382726,-0.024475524475524573,-0.07411504424778761,-0.09219088937093291
000004.SZ,20120410,8.44,100020061,1,8.61,8.46,8.46,8.65,-0.1899999999999995,-2.1965,-0.2759249318309317,7869.559,1.0996,0.78,8.392,10839.64,8.689,12738.182,8.8054,13176.3669,9.1186,16598.4857,9.232,18995.547,8.8032,19114.485,,,0.06610282661918553,0.04411441144114409,0.04838378489371122,0.03326830923200869,0.010397684639296956,0.2594217121262928,0.1789023593618039,0.26559162663998875,0.18286245892727723,0.05788576012146012,2.0,60.0,国农科技,深圳,生物制药,0.0,0.0,19910114.0,1.0,0.0,4.0,0.0,,-0.01024283576936361,-0.009091955345839639,-0.026355161698699413,-0.00448843365174355,55129724.461,2306.553,-0.19943304193443237,-0.2610188283456134,-0.0148726806389447,-0.1894844444712586,-0.29529692224871784,0.0018729576964357328,0.019341184414978282,0.024151481244671796,0.00948495785994983,-0.017308437064237625,-0.3515593329968229,0.13028231926821401,-0.17199734207826084,-0.1388374189872259,-0.35917947249697824,0.03345280764635617,0.063960639606396,0.03592814371257494,0.008158508158508191,-0.043141592920353855
000004.SZ,20120411,8.52,100020062,1,8.72,8.2,8.68,8.46,0.2199999999999988,2.6005,-0.1640831020397888,8970.7107,1.2668,0.98,8.458,10799.516,8.651,12711.12,8.7462,12867.8285,9.0752,16552.7929,9.2153,18812.9357,8.8257,19226.2253,,,0.04364540931705103,0.040270690037719055,0.04187982691570365,0.032597804072060504,0.00988471414910882,0.2614566205311678,0.14244315779524352,0.2546565731101461,0.14333419156246652,0.04691306203856233,2.0,61.0,国农科技,深圳,生物制药,0.0,0.0,19910114.0,1.0,0.0,4.0,1.0,,-0.02439024390243906,0.00797595653681665,-0.05213270142180101,-0.022078372442492077,63133960.653,2285.777,0.14518912021159056,-0.08319942962242328,-0.15372680218018261,0.1281570881554895,-0.07180640404623205,-0.009007380276976007,-0.00715129302275476,0.01015959073496944,0.014926559391872776,0.00039214296061816157,0.13992546469249412,-0.2608259713408925,0.2884375980255289,-0.056138685401941224,-0.01833884466322588,-0.021965317919075085,0.010752688172043208,0.040590405904059046,0.013173652694610924,-0.013986013986013894
000004.SZ,20120412,8.73,100020063,0,9.04,8.45,8.8,8.68,0.120000000000001,1.3825,0.06925772221581598,12026.2553,1.6273,1.26,8.592,11209.722,8.628,12765.248,8.7254,12868.3046,9.0371,16425.9005,9.2,18362.712,8.8497,19394.037,,,0.00831024930747913,0.03045285987189561,0.028514168012024714,0.028571735695320677,0.00880226682612037,0.21724049272755785,0.0850526817362575,0.21979557794141955,0.08917480695044014,0.06792484319999319,2.0,62.0,国农科技,深圳,生物制药,0.0,0.0,19910114.0,1.0,0.0,4.0,2.0,,-0.01251738525730187,0.04775150672229938,-0.020630505331479,0.006026889197960084,67516502.992,2305.863,0.06941655954530633,0.22468420896539543,-0.019558288237637424,-0.09498142835212646,0.20646987184189447,0.008787383896154256,-0.0002991476892141887,0.0015732497162546596,0.019036250855139686,0.023845108695652165,0.3406134365697471,0.5281993946547704,-0.009053365216209211,0.7272967560946746,0.26535316060854275,0.02600472813238757,0.003468208092485475,0.0370370370370371,0.06765067650676493,0.039520958083832346
000004.SZ,20120413,9.18,100020064,0,9.2,8.73,9.14,8.8,0.3399999999999998,3.8636,0.4142509219202979,15774.1312,2.0854,1.56,8.746,13032.066,8.62,12368.477,8.7315,13011.4408,8.9938,15676.3924,9.198,18098.5757,8.8737,19585.7627,,,-0.02966800094184138,0.019451711978159612,0.01935128821402097,0.02544264568840343,0.007156503999222826,-0.11338664667274047,0.07187401205631773,0.0903086899424206,0.09296178762642678,0.07263135122660297,2.0,63.0,国农科技,深圳,生物制药,0.0,0.0,19910114.0,1.0,0.0,4.0,3.0,,0.012761020881670675,0.06728538283062646,0.012761020881670675,0.020881670533642867,87315827.0,2308.925,0.2932516219085875,0.383024700127869,0.5838248395703332,0.26795783392350725,0.17041673564100568,0.001327919308302511,0.010126972141201935,0.0010283743750957807,0.0029032581732321666,0.020389448768510426,0.31164113903352764,0.7584037349459949,1.0044491946753304,0.2997663727692525,1.2655934846129364,0.013824884792626843,0.040189125295508256,0.017341040462427786,0.05137395459976123,0.08241082410824106
000004.SZ,20120416,9.12,100020065,0,9.56,9.11,9.12,9.14,-0.0200000000000013,-0.2188,1.5688425307142977,35225.0716,4.5358,2.92,8.84,17807.12,8.628,14810.285,8.7362,15099.8431,8.9533,16553.3414,9.1927,18686.0883,8.8897,19976.4282,,,-0.05038022813688207,0.013830152017373464,0.014917968089304729,0.023940084378985902,0.006699298734696899,-0.5073598313786403,-0.10698178889299323,-0.0763510416684339,0.028932720398937406,0.042501294341412886,2.0,64.0,国农科技,深圳,生物制药,0.0,0.0,19910114.0,1.0,0.0,4.0,4.0,,0.06397774687065363,0.10802039870190083,0.05586462679647651,0.059341678256838254,92321434.038,2350.864,0.057327602680783206,0.3673906370556415,0.4623101906345088,0.6746217206891764,0.34064681684266057,0.018163864135907336,0.019515903590109303,0.028474781223190183,0.019210917763433207,0.021119856696149554,1.233091075088814,1.9290141212950969,2.9266756869107375,3.476117607098441,1.902496686731578,0.038636363636363615,0.05299539170506922,0.08037825059101651,0.056647398843930656,0.09199522102747926
000006.SZ,20120104,2.5712,100040000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000006.SZ,20120105,2.4845,100040001,1,2.6146,2.5155,2.5155,2.5403,-0.0247999999999999,-0.9763,,7619.2863,0.1903,1.49,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,深振业A,深圳,区域地产,0.0,0.0,19920427.0,0.0,0.0,1.0,2.0,,,,,,40632918.502,2199.417,,,,,,,,,,,,,,,,,,,,
000006.SZ,20120106,2.4969,100040002,1,2.5341,2.4721,2.4845,2.5155,-0.0309999999999996,-1.2324,,7618.0158,0.1956,1.32,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,深振业A,深圳,区域地产,0.0,0.0,19920427.0,0.0,0.0,1.0,3.0,,,,,,46603965.319,2169.39,0.14695097071863297,,,,,-0.0136522542110023,,,,,-0.00016674790130929046,,,,,-0.009762626461441536,,,,
000006.SZ,20120109,2.4845,100040003,1,2.4969,2.4287,2.4783,2.4845,-0.0062000000000002,-0.2495,,4931.8449,0.1283,0.77,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,深振业A,深圳,区域地产,0.0,0.0,19920427.0,0.0,0.0,1.0,4.0,,,,,,39465868.149,2148.452,-0.1531650176361681,-0.02872179493930658,,,,-0.009651561037895284,-0.02317204968407523,,,,-0.35260768296122463,-0.3527156342714146,,,,-0.012323593718942436,-0.02196590953824337,,,
000006.SZ,20120110,2.5774,100040004,1,2.5526,2.4597,2.5464,2.4783,0.0681000000000002,2.7479,,10286.2135,0.262,1.75,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,深振业A,深圳,区域地产,0.0,0.0,19920427.0,0.0,0.0,1.0,0.0,,,,,,62132963.469,2163.395,0.5743468060659993,0.3332119497494556,0.5291287399388194,,,0.006955240331177869,-0.0027634496333070087,-0.0163779765274161,,,1.0856725441629358,0.35024838094980054,0.3500232298660309,,,-0.0024954719259409155,-0.014788312462731028,-0.024406566153603843,,
000006.SZ,20120111,2.6394,100040005,1,2.658,2.5526,2.6394,2.5464,0.0929999999999999,3.6522,,17142.0005,0.4209,2.33,2.5328,23172.328,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,深振业A,深圳,区域地产,0.0,0.0,19920427.0,0.0,0.0,1.0,1.0,,,,,,91045903.375,2225.89,0.4653397857069145,1.3069530114291166,0.9536085127477649,1.2406931801002339,,0.028887466227850156,0.03604362582920151,0.026044187536588628,0.012036371456617803,,0.6665024987085868,2.475778506335428,1.2501923007300664,1.2498170858863775,,0.027478513497155417,0.024914469712215764,0.012283840190817083,0.002401291186080557,
000006.SZ,20120112,2.6084,100040006,1,2.6642,2.6146,2.6332,2.6394,-0.0062000000000002,-0.2349,,13529.9317,0.3284,1.37,2.5564,25845.79,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,深振业A,深圳,区域地产,0.0,0.0,19920427.0,0.0,0.0,1.0,2.0,,,,,,74264707.833,2285.744,-0.18431576732103566,0.19525455871830255,0.881745196953985,0.5935276606757534,0.8276980972790476,0.026889918190027482,0.05655416602146171,0.06390275416904818,0.05363443179880071,0.03924994669041852,-0.2107145429146382,0.31534618642710455,1.7433814271004344,0.7760440586116925,0.7757479069922861,0.03652214891611685,0.06500423677520892,0.062346548601328246,0.049254621347644745,0.03901114041648641
000006.SZ,20120113,2.8314,100040007,0,2.8996,2.6084,2.8934,2.6332,0.2602000000000002,9.8815,,136286.9031,3.0395,11.38,2.6381,80895.264,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,深振业A,深圳,区域地产,0.0,0.0,19920427.0,0.0,0.0,1.0,3.0,,,,,,63945881.028,2276.046,-0.13894657511080613,-0.29765229782366365,0.029178031398816497,0.6202831466060195,0.37211244988052256,-0.004242819843342177,0.02253300926820281,0.05207139704030001,0.05938880645227335,0.0491640507239362,9.072992689238779,6.950466638943338,12.249472519698331,26.634061058976123,16.890078818161548,-0.0023490187163750114,0.034087338988375654,0.06250252189000526,0.05985107667538733,0.04678990260385615
